CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase,CommuteDistance
26020,Barry,Lopez,16/04/1980,M,M,100000,1,Graduate Degree,Management,1,0,08/01/2012,0-1 Miles
26021,Meghan,Gutierrez,25/01/1975,S,F,100000,1,Graduate Degree,Management,1,0,23/01/2012,0-1 Miles
26022,Jamie,Gao,31/03/1980,M,F,100000,1,Graduate Degree,Management,1,0,27/01/2012,2-5 Miles
26023,Crystal,Huang,09/05/1974,M,F,60000,2,Bachelors,Professional,0,1,07/01/2012,0-1 Miles
26024,Jill,Gutierrez,17/10/1981,S,F,80000,4,Graduate Degree,Management,1,1,08/02/2012,0-1 Miles
26025,Aimee,Zhang,15/08/1975,S,F,90000,2,Bachelors,Professional,1,0,28/02/2012,0-1 Miles
26026,Cindy,Srini,10/11/1972,S,F,70000,5,Bachelors,Professional,1,3,07/03/2013,10+ Miles
26027,Michele,Luo,23/06/1975,S,F,110000,1,Graduate Degree,Management,0,1,27/02/2012,1-2 Miles
26028,Brandy,Garcia,10/10/1980,S,F,130000,1,Graduate Degree,Management,0,1,28/02/2012,2-5 Miles
26029,Roy,Vazquez,15/07/1977,M,M,80000,5,Graduate Degree,Management,0,3,23/02/2012,0-1 Miles
26030,Rebekah,Subram,21/04/1971,M,F,60000,3,Bachelors,Professional,1,1,15/06/2013,5-10 Miles
26031,Katrina,Kumar,23/05/1976,S,F,60000,3,Bachelors,Professional,0,1,25/01/2014,0-1 Miles
26032,Leslie,Ruiz,01/08/1976,M,F,70000,5,Bachelors,Professional,1,4,05/02/2013,10+ Miles
26033,Danny,Vazquez,09/07/1976,S,M,70000,0,Bachelors,Professional,1,1,06/02/2012,5-10 Miles
26034,Rosa,Gao,24/06/1975,M,F,60000,3,Bachelors,Professional,1,2,28/08/2013,0-1 Miles
26035,Shannon,Vazquez,21/11/1980,S,M,60000,3,Bachelors,Professional,1,2,19/07/2013,5-10 Miles
26036,Haley,Wright,19/04/1970,S,F,60000,3,Bachelors,Professional,1,2,04/11/2013,5-10 Miles
26037,Erik,Dominguez,15/12/1978,S,M,20000,0,Partial High School,Manual,1,2,21/02/2013,1-2 Miles
26038,Nicole,Flores,20/12/1984,S,F,30000,0,Partial College,Clerical,0,1,29/08/2013,2-5 Miles
26039,Robert,Garcia,10/01/1968,M,M,60000,2,High School,Professional,1,2,05/11/2013,5-10 Miles
26040,Ana,Butler,21/11/1962,M,F,70000,2,Partial College,Professional,1,0,15/07/2012,5-10 Miles
26041,Gloria,Torres,02/01/1963,M,F,70000,3,Partial College,Professional,1,0,30/09/2011,0-1 Miles
26042,Devin,Griffin,05/04/1963,M,M,90000,2,Partial College,Professional,0,1,10/10/2011,2-5 Miles
26043,Jodi,Becker,05/08/1967,M,F,80000,2,Partial High School,Skilled Manual,1,2,29/10/2013,5-10 Miles
26044,Gavin,Hughes,12/10/1972,S,M,80000,2,Partial High School,Skilled Manual,0,2,20/04/2013,1-2 Miles
26045,Samuel,Jenkins,08/12/1972,S,M,80000,2,Partial High School,Skilled Manual,0,2,29/09/2013,1-2 Miles
26046,Kara,Kumar,15/05/1967,S,F,80000,2,Partial High School,Skilled Manual,1,2,04/10/2013,5-10 Miles
26047,Ashley,Hall,05/10/1961,M,F,80000,2,Partial High School,Skilled Manual,1,2,20/05/2013,5-10 Miles
26048,Brad,Oliver,30/06/1961,M,M,60000,2,High School,Professional,1,2,25/07/2013,5-10 Miles
26049,Christopher,White,01/12/1972,M,M,60000,2,High School,Professional,0,2,02/07/2012,1-2 Miles
26050,Clarence,Ye,14/03/1962,S,M,60000,2,High School,Professional,0,2,02/10/2011,1-2 Miles
26051,Joshua,Williams,23/06/1938,M,M,40000,3,Partial College,Professional,1,2,25/12/2013,5-10 Miles
26052,Carolyn,Subram,22/10/1970,M,F,90000,5,Partial College,Professional,1,3,19/05/2013,2-5 Miles
26053,Austin,Anderson,18/03/1976,M,M,100000,3,Bachelors,Management,1,3,19/03/2013,2-5 Miles
26054,Dylan,Lee,10/01/1976,S,M,100000,4,Bachelors,Management,0,4,31/03/2013,0-1 Miles
26055,Ethan,Foster,16/08/1976,S,M,100000,4,Partial College,Professional,1,4,20/10/2011,2-5 Miles
26056,Karen,Zeng,14/06/1971,S,F,100000,4,Partial College,Professional,1,4,04/11/2011,2-5 Miles
26057,Barry,Subram,17/08/1970,S,M,110000,2,Bachelors,Management,1,3,21/11/2011,2-5 Miles
26058,Faith,Stewart,21/05/1982,S,F,120000,3,Bachelors,Management,1,4,21/11/2011,2-5 Miles
26059,Andrew,Anderson,20/04/1971,M,M,130000,1,Graduate Degree,Management,1,4,14/05/2013,0-1 Miles
26060,Kyle,Edwards,08/11/1976,M,M,130000,1,Graduate Degree,Management,1,1,20/11/2011,0-1 Miles
26061,Connor,Butler,16/10/1970,S,M,170000,0,Graduate Degree,Management,0,3,10/11/2011,1-2 Miles
26062,Chad,Raji,11/03/1970,M,M,80000,4,Partial College,Professional,1,2,18/05/2013,2-5 Miles
26063,Wesley,Lu,10/01/1970,M,M,80000,4,Partial College,Professional,1,2,29/10/2013,0-1 Miles
26064,Logan,Scott,18/12/1969,M,M,100000,5,Partial College,Professional,1,1,28/06/2013,2-5 Miles
26065,Chloe,Powell,16/02/1975,S,F,110000,3,Bachelors,Management,0,4,17/10/2013,1-2 Miles
26066,Elizabeth,Martinez,24/01/1962,M,F,70000,3,Partial College,Professional,0,0,22/11/2011,0-1 Miles
26067,Erin,Morgan,22/07/1961,M,F,70000,3,Partial College,Professional,0,1,18/11/2013,0-1 Miles
26068,Dylan,Patterson,13/12/1967,M,M,70000,4,Partial College,Professional,1,0,04/11/2013,5-10 Miles
26069,Jessica,Foster,15/03/1973,M,F,70000,4,Partial College,Professional,1,0,05/03/2013,0-1 Miles
26070,Elijah,Patterson,31/12/1961,S,M,90000,2,Partial College,Professional,1,0,20/11/2011,5-10 Miles
26071,Brittany,Henderson,04/01/1961,S,F,80000,2,Partial High School,Skilled Manual,0,2,22/04/2013,1-2 Miles
26072,Kelli,Zhang,01/01/1961,S,F,80000,2,Partial High School,Skilled Manual,1,2,08/12/2013,5-10 Miles
26073,Julia,Adams,09/10/1939,S,F,50000,2,Graduate Degree,Management,0,2,27/11/2013,1-2 Miles
26074,Isaac,Reed,14/04/1969,M,M,80000,4,Partial College,Professional,1,2,25/08/2013,2-5 Miles
26075,Jessica,Walker,23/04/1974,S,F,90000,0,Partial College,Professional,1,2,18/11/2011,2-5 Miles
26076,Kelly,Ross,12/05/1968,M,F,80000,5,Partial College,Professional,1,2,21/06/2013,5-10 Miles
26077,Isaac,Collins,22/05/1968,M,M,80000,5,Partial College,Professional,1,3,24/11/2013,5-10 Miles
26078,Alberto,Dominguez,07/05/1973,M,M,90000,5,Partial College,Professional,1,3,24/02/2013,1-2 Miles
26079,Ryan,Robinson,09/03/1979,M,M,90000,5,Partial College,Professional,1,4,14/07/2013,5-10 Miles
26080,Sydney,Roberts,22/05/1968,M,F,100000,1,Partial College,Professional,1,3,09/06/2013,5-10 Miles
26081,Edward,Green,20/02/1968,S,M,100000,1,Partial College,Professional,0,3,12/03/2013,1-2 Miles
26082,Christian,Johnson,01/07/1973,S,M,130000,1,Bachelors,Management,0,4,03/11/2011,2-5 Miles
26083,Alyssa,Smith,05/08/1967,S,F,150000,1,Partial College,Professional,0,4,27/11/2011,2-5 Miles
26084,Luke,Jenkins,24/10/1967,M,M,160000,1,Bachelors,Management,0,3,28/11/2011,2-5 Miles
26085,Ian,Powell,23/01/1967,M,M,70000,5,Partial College,Professional,1,3,17/06/2013,5-10 Miles
26086,Sean,Cox,17/01/1967,M,M,80000,5,Partial College,Professional,1,3,21/10/2013,5-10 Miles
26087,Ashley,Price,23/07/1972,M,F,90000,4,High School,Professional,1,1,11/10/2013,5-10 Miles
26088,Ethan,Perry,12/03/1978,M,M,90000,4,High School,Professional,1,2,13/09/2013,5-10 Miles
26089,Terry,Rai,08/02/1967,S,M,110000,1,Bachelors,Management,0,3,10/11/2011,2-5 Miles
26090,Mathew,Moreno,19/10/1972,S,M,110000,1,Bachelors,Management,1,3,02/11/2011,5-10 Miles
26091,Chloe,Bennett,18/02/1967,M,F,160000,1,Bachelors,Management,0,4,11/11/2011,2-5 Miles
26092,Devin,Morgan,31/10/1960,S,M,80000,2,Partial High School,Skilled Manual,1,2,15/12/2013,5-10 Miles
26093,Nicole,Washington,06/08/1966,S,F,60000,2,High School,Professional,0,2,21/11/2011,1-2 Miles
26094,Sarah,Butler,07/06/1966,M,F,60000,2,High School,Professional,0,2,02/11/2011,1-2 Miles
26095,Trinity,Kelly,08/01/1972,M,F,70000,4,High School,Professional,1,0,12/08/2013,5-10 Miles
26096,Kevin,Wright,24/07/1960,M,M,90000,2,High School,Professional,1,1,22/12/2011,10+ Miles
26097,Robert,Flores,08/12/1940,S,M,130000,2,Graduate Degree,Management,0,3,21/12/2011,2-5 Miles
26098,Daniel,Lee,08/03/1941,S,M,130000,2,Graduate Degree,Management,0,3,28/12/2011,2-5 Miles
26099,Christina,Bell,08/07/1941,M,F,40000,3,Partial College,Professional,0,2,16/05/2013,1-2 Miles
26100,James,Ptaszynski,30/09/1941,S,F,40000,3,Partial College,Professional,1,2,15/01/2014,5-10 Miles
26101,Phillip,Smith,12/07/1941,M,M,50000,2,Graduate Degree,Management,1,2,08/07/2013,5-10 Miles
26102,Ana,Wood,20/12/1965,S,F,90000,4,High School,Professional,0,2,31/03/2013,1-2 Miles
26103,Jack,Yang,23/09/1965,M,M,90000,4,High School,Professional,1,3,07/01/2014,5-10 Miles
26104,Timothy,Edwards,10/02/1971,M,M,100000,0,Partial College,Professional,0,0,21/08/2013,1-2 Miles
26105,Morgan,Gonzales,06/05/1977,M,F,110000,3,Partial College,Professional,0,4,12/06/2013,2-5 Miles
26106,Connor,King,09/09/1965,S,M,120000,5,High School,Professional,1,3,19/12/2011,5-10 Miles
26107,Alexis,Thomas,10/10/1965,M,F,130000,4,Bachelors,Management,1,3,04/12/2011,0-1 Miles
26108,Dylan,Thompson,02/05/1971,S,M,170000,1,Graduate Degree,Management,0,2,05/01/2014,2-5 Miles
26109,Dalton,Rodriguez,30/08/1965,M,M,70000,3,Partial High School,Skilled Manual,1,2,22/10/2013,5-10 Miles
26110,James,Alexander,04/05/1960,M,M,70000,3,High School,Professional,1,0,11/12/2011,1-2 Miles
26111,Sarah,Coleman,07/01/1960,M,F,70000,3,High School,Professional,1,1,18/12/2011,5-10 Miles
26112,Luke,Perry,07/02/1959,M,M,70000,3,Graduate Degree,Management,1,2,08/12/2011,5-10 Miles
26113,Caitlin,Rivera,10/09/1958,S,F,70000,3,Graduate Degree,Management,1,2,04/08/2012,5-10 Miles
26114,Isaac,Peterson,14/02/1964,S,M,70000,3,Graduate Degree,Management,1,2,12/12/2011,5-10 Miles
26115,Savannah,Mitchell,23/04/1959,S,F,70000,3,Graduate Degree,Management,0,2,29/08/2012,1-2 Miles
26116,Ashley,Martin,02/01/1959,S,F,70000,3,Graduate Degree,Management,0,2,17/12/2011,1-2 Miles
26117,Samuel,Wright,07/04/1958,M,M,40000,3,Partial College,Professional,1,2,23/05/2013,5-10 Miles
26118,Ashley,Butler,22/02/1958,M,F,40000,3,Partial College,Professional,1,2,18/06/2013,5-10 Miles
26119,Danielle,Gray,14/11/1962,M,F,40000,3,Partial College,Professional,1,2,15/12/2013,5-10 Miles
26120,Miguel,Lewis,18/10/1956,S,M,40000,3,Partial College,Professional,0,2,24/01/2012,1-2 Miles
26121,Madeline,Nelson,13/01/1957,M,F,40000,3,Partial College,Professional,0,2,14/01/2012,1-2 Miles
26122,Lauren,Gonzales,01/10/1967,S,F,40000,4,Partial College,Professional,1,2,19/12/2013,5-10 Miles
26123,Isabella,Scott,06/05/1957,S,F,40000,4,Partial College,Professional,1,2,10/02/2013,5-10 Miles
26124,Riley,James,05/09/1966,M,F,40000,4,Partial College,Professional,1,2,11/06/2013,5-10 Miles
26125,Sara,Roberts,13/05/1956,S,F,40000,4,Partial College,Professional,1,2,03/06/2013,5-10 Miles
26126,Alexandra,Bell,22/10/1960,M,F,30000,4,High School,Professional,1,2,11/12/2013,5-10 Miles
26127,Terry,Chander,30/09/1954,M,M,30000,4,High School,Professional,1,2,06/01/2012,5-10 Miles
26128,Samuel,Phillips,23/05/1960,S,M,30000,4,High School,Professional,1,2,07/07/2013,5-10 Miles
26129,Jodi,Anand,02/10/1969,M,F,60000,4,Bachelors,Professional,1,2,16/12/2013,0-1 Miles
26130,Ronnie,Liu,10/11/1975,M,M,60000,4,Bachelors,Professional,1,3,23/03/2013,10+ Miles
26131,Lawrence,Suarez,24/04/1969,M,M,60000,3,Bachelors,Professional,1,2,06/02/2012,5-10 Miles
26132,Shelby,Ward,12/06/1969,S,F,70000,0,Bachelors,Professional,0,1,31/01/2013,5-10 Miles
26133,Jesse,Hall,07/01/1969,S,M,70000,0,Bachelors,Professional,1,1,08/02/2012,5-10 Miles
26134,Bridget,Goel,29/10/1983,M,F,90000,3,Bachelors,Professional,1,0,01/02/2012,1-2 Miles
26135,Erica,Sun,20/08/1972,M,F,90000,3,Bachelors,Professional,1,0,19/03/2012,1-2 Miles
26136,Tabitha,Gonzalez,24/12/1972,M,F,90000,3,Bachelors,Professional,1,0,10/08/2013,0-1 Miles
26137,Joshua,Clark,05/10/1972,M,M,90000,4,Bachelors,Professional,1,0,06/09/2013,0-1 Miles
26138,Latoya,Chander,06/09/1967,M,F,70000,1,Partial College,Skilled Manual,1,1,29/03/2012,5-10 Miles
26139,Derek,Nara,17/07/1972,S,M,60000,1,Partial College,Skilled Manual,1,1,02/03/2013,5-10 Miles
26140,Emily,Long,26/06/1972,S,F,100000,0,Graduate Degree,Management,0,1,22/03/2012,1-2 Miles
26141,Jorge,Zhu,23/03/1983,S,M,110000,0,Graduate Degree,Management,1,3,07/02/2013,1-2 Miles
26142,Micheal,Dominguez,25/06/1966,M,M,60000,1,Partial College,Skilled Manual,1,1,25/03/2012,5-10 Miles
26143,Michele,Mehta,05/02/1965,M,F,90000,1,Bachelors,Professional,1,1,04/07/2013,5-10 Miles
26144,Cassidy,Russell,08/08/1938,S,F,40000,2,Bachelors,Professional,1,1,05/05/2013,5-10 Miles
26145,Calvin,Shen,12/04/1971,M,M,70000,0,Bachelors,Professional,0,1,07/07/2013,0-1 Miles
26146,Laura,Wang,08/09/1970,M,F,80000,5,Bachelors,Professional,1,4,12/12/2013,1-2 Miles
26147,Ivan,Subram,01/08/1970,M,M,80000,5,Bachelors,Professional,1,4,22/12/2013,1-2 Miles
26148,Michael,Thompson,24/09/1970,M,M,80000,5,Bachelors,Professional,1,4,11/03/2012,1-2 Miles
26149,Casey,Chande,11/09/1969,S,F,70000,0,Bachelors,Professional,0,1,04/10/2013,5-10 Miles
26150,Nancy,Rana,24/10/1975,S,F,70000,0,Bachelors,Professional,0,1,24/03/2012,0-1 Miles
26151,Austin,Lee,04/08/1964,M,M,90000,1,Bachelors,Professional,1,1,25/06/2013,5-10 Miles
26152,Jaime,Gill,09/08/1974,S,F,70000,0,Bachelors,Professional,0,2,01/03/2012,5-10 Miles
26153,Rebecca,Collins,07/11/1967,M,F,60000,1,Partial College,Skilled Manual,1,1,09/03/2012,5-10 Miles
26154,Cory,Madan,26/04/1968,M,M,60000,1,Partial College,Skilled Manual,1,1,19/03/2012,5-10 Miles
26155,Chad,Xie,18/09/1973,M,M,70000,5,Bachelors,Professional,1,2,25/09/2013,5-10 Miles
26156,Shannon,Cai,04/10/1967,M,F,70000,5,Partial College,Skilled Manual,1,2,17/08/2013,5-10 Miles
26157,Brad,Xu,11/08/1966,M,M,70000,5,Partial College,Skilled Manual,1,3,27/09/2013,10+ Miles
26158,Lisa,Wu,12/02/1963,M,F,70000,1,Partial College,Skilled Manual,1,1,02/05/2013,5-10 Miles
26159,Virginia,Raman,07/01/1963,S,F,70000,1,Partial College,Skilled Manual,1,1,14/09/2013,5-10 Miles
26160,Leonard,Lal,23/02/1963,M,M,70000,1,Partial College,Skilled Manual,1,1,11/04/2012,5-10 Miles
26161,Wayne,Raji,16/10/1971,M,M,60000,3,Partial College,Skilled Manual,1,2,10/04/2012,5-10 Miles
26162,Toni,Malhotra,07/02/1966,M,F,60000,3,Partial College,Skilled Manual,1,2,05/04/2012,0-1 Miles
26163,Autumn,Cai,15/11/1965,M,F,70000,5,Partial College,Skilled Manual,1,3,24/03/2013,10+ Miles
26164,Krista,Vazquez,09/12/1971,M,F,70000,5,Partial College,Skilled Manual,0,3,05/07/2013,5-10 Miles
26165,Alexandra,Flores,26/08/1962,M,F,70000,1,Partial College,Skilled Manual,1,1,30/03/2012,5-10 Miles
26166,Brett,Van,04/09/1961,M,M,80000,1,Partial College,Skilled Manual,0,1,24/12/2013,0-1 Miles
26167,Jaclyn,Zhao,17/05/1964,S,F,40000,2,Bachelors,Management,0,1,27/04/2012,5-10 Miles
26168,Ian,Campbell,23/02/1982,S,M,30000,0,High School,Skilled Manual,1,2,18/11/2013,5-10 Miles
26169,Alexandra,White,30/08/1981,M,F,30000,0,High School,Skilled Manual,1,2,19/11/2013,5-10 Miles
26170,Jeremiah,Jenkins,01/11/1981,S,M,30000,0,High School,Skilled Manual,0,2,05/01/2014,0-1 Miles
26171,Randall,Ruiz,02/03/1981,M,M,40000,0,High School,Skilled Manual,1,1,05/06/2013,5-10 Miles
26172,Madeline,Hernandez,14/02/1981,S,F,40000,0,High School,Skilled Manual,0,2,24/01/2014,0-1 Miles
26173,Ariana,Rivera,01/04/1982,M,F,40000,0,High School,Skilled Manual,1,2,30/04/2013,5-10 Miles
26174,Isaac,Adams,24/12/1985,S,M,30000,0,High School,Skilled Manual,0,2,08/01/2012,0-1 Miles
26175,Jose,Hughes,14/02/1986,M,M,30000,0,High School,Skilled Manual,1,2,17/03/2013,5-10 Miles
26176,Jason,Hayes,13/02/1986,S,M,30000,0,High School,Skilled Manual,1,2,02/10/2013,5-10 Miles
26177,Nicole,Simmons,06/04/1986,M,F,30000,0,High School,Skilled Manual,0,2,07/09/2013,0-1 Miles
26178,Paige,Price,30/10/1985,M,F,40000,0,High School,Skilled Manual,1,2,12/10/2013,5-10 Miles
26179,Ruth,Rodriguez,08/12/1951,S,F,10000,5,High School,Skilled Manual,0,2,26/03/2013,0-1 Miles
26180,Jonathan,Butler,02/08/1983,S,M,30000,0,Partial High School,Clerical,0,2,14/09/2013,5-10 Miles
26181,Lucas,Ross,16/08/1983,M,M,40000,0,High School,Skilled Manual,1,2,11/04/2013,5-10 Miles
26182,Brittney,Liang,08/10/1943,S,F,30000,2,Partial College,Clerical,0,2,31/10/2013,0-1 Miles
26183,Allen,Arthur,04/08/1982,S,M,30000,0,Partial High School,Clerical,0,2,24/01/2012,5-10 Miles
26184,Louis,Lal,30/08/1982,S,M,30000,0,Partial High School,Clerical,0,2,07/04/2013,5-10 Miles
26185,Kaylee,Green,21/07/1982,S,F,40000,0,High School,Skilled Manual,1,2,02/06/2013,5-10 Miles
26186,Joanna,Gill,22/10/1950,S,F,30000,2,Partial College,Clerical,0,2,20/11/2013,5-10 Miles
26187,Hector,Gill,19/11/1945,S,M,40000,2,Bachelors,Management,1,2,10/04/2012,5-10 Miles
26188,Geoffrey,Sara,07/04/1946,M,M,40000,2,Bachelors,Management,1,2,24/04/2012,5-10 Miles
26189,Pedro,Serrano,30/09/1945,M,M,40000,2,Bachelors,Management,0,2,29/04/2012,0-1 Miles
26190,Arthur,Suri,12/02/1947,S,M,40000,2,Bachelors,Management,0,2,17/04/2012,0-1 Miles
26191,Jon,Wang,07/09/1948,M,M,40000,2,Bachelors,Management,0,2,28/04/2012,0-1 Miles
26192,Noah,Hill,08/01/1949,M,M,40000,2,Bachelors,Management,1,2,26/04/2012,5-10 Miles
26193,Luis,Edwards,31/07/1981,S,M,40000,0,Partial College,Skilled Manual,0,1,02/01/2014,1-2 Miles
26194,Miguel,Brown,10/06/1982,S,M,40000,0,Partial College,Skilled Manual,1,1,06/12/2013,5-10 Miles
26195,Alyssa,Rivera,16/09/1981,S,F,40000,0,Partial College,Skilled Manual,1,1,02/02/2013,5-10 Miles
26196,Gavin,Griffin,17/11/1980,S,M,40000,0,High School,Skilled Manual,1,2,22/08/2013,5-10 Miles
26197,Marcus,Lopez,30/08/1980,S,M,40000,0,Partial College,Skilled Manual,0,1,10/01/2014,1-2 Miles
26198,Alyssa,Taylor,19/10/1979,S,F,50000,0,Partial College,Skilled Manual,0,1,02/09/2013,1-2 Miles
26199,Matthew,White,04/04/1980,S,M,50000,0,Partial College,Skilled Manual,0,1,31/01/2013,1-2 Miles
26200,Ian,Baker,29/01/1978,S,M,70000,0,Partial College,Skilled Manual,1,2,26/09/2012,5-10 Miles
26201,Dalton,Watson,19/10/1979,S,M,80000,0,Bachelors,Management,1,1,10/01/2012,1-2 Miles
26202,Haley,Simmons,11/02/1974,M,F,80000,0,Bachelors,Management,0,1,06/09/2012,0-1 Miles
26203,Nicole,Hall,18/03/1973,S,F,120000,0,Bachelors,Management,1,3,21/10/2013,1-2 Miles
26204,Christy,Gao,01/09/1976,M,F,130000,5,Partial High School,Management,1,4,10/04/2012,0-1 Miles
26205,Julio,Alvarez,13/06/1964,M,M,130000,2,Partial College,Professional,1,2,29/11/2013,0-1 Miles
26206,Kurt,She,02/01/1964,M,M,130000,2,Partial College,Professional,1,2,23/12/2013,0-1 Miles
26207,Kelvin,Zeng,11/12/1963,S,M,150000,1,Partial College,Professional,0,3,23/12/2013,0-1 Miles
26208,Sharon,Anand,16/02/1964,S,F,160000,2,Partial College,Professional,0,4,25/06/2013,0-1 Miles
26209,Jan,Cox,24/01/1986,S,F,20000,0,Partial High School,Manual,0,2,09/09/2013,0-1 Miles
26210,Clinton,Gill,08/03/1986,S,M,20000,0,Partial High School,Manual,0,2,02/04/2013,0-1 Miles
26211,Bridget,Yuan,14/02/1986,S,F,20000,0,Partial High School,Manual,1,2,10/04/2013,1-2 Miles
26212,Summer,Martinez,03/11/1984,S,F,30000,0,Partial College,Clerical,0,1,05/10/2013,2-5 Miles
26213,Grant,Andersen,07/10/1983,S,M,30000,0,High School,Manual,0,1,13/11/2013,1-2 Miles
26214,Christy,Chande,07/02/1980,M,F,40000,1,Bachelors,Skilled Manual,1,0,28/05/2013,1-2 Miles
26215,Grant,Shan,01/05/1980,M,M,40000,1,Bachelors,Skilled Manual,0,0,26/12/2013,0-1 Miles
26216,Ebony,Subram,18/08/1983,M,F,10000,0,Partial High School,Manual,1,2,15/07/2013,1-2 Miles
26217,Pedro,Blanco,13/11/1983,M,M,10000,0,Partial High School,Manual,1,2,25/11/2013,1-2 Miles
26218,Barry,Patel,29/01/1978,S,M,20000,0,Partial High School,Manual,0,2,12/04/2013,0-1 Miles
26219,Summer,Suri,24/02/1979,M,F,40000,1,Bachelors,Skilled Manual,1,1,17/05/2013,1-2 Miles
26220,Jonathan,Harris,19/11/1978,M,M,40000,1,Bachelors,Skilled Manual,1,1,21/05/2013,1-2 Miles
26221,Kari,Chapman,06/05/1978,S,F,30000,0,High School,Manual,0,1,08/09/2013,2-5 Miles
26222,Carolyn,Madan,30/01/1978,S,F,30000,0,High School,Manual,0,1,30/03/2013,2-5 Miles
26223,Dominic,Sai,18/01/1978,S,M,30000,0,High School,Manual,0,1,25/09/2013,1-2 Miles
26224,Henry,Gonzalez,16/10/1983,S,M,30000,0,High School,Manual,0,1,04/03/2013,1-2 Miles
26225,Sergio,Srini,08/08/1983,S,M,30000,0,High School,Manual,0,1,02/03/2013,2-5 Miles
26226,Michele,Andersen,22/05/1978,M,F,40000,2,Partial College,Clerical,1,0,09/07/2013,0-1 Miles
26227,Joe,Gutierrez,03/08/1977,S,M,40000,2,Partial College,Clerical,1,0,28/10/2013,1-2 Miles
26228,Carolyn,Perez,19/03/1978,M,F,40000,2,Partial College,Clerical,1,0,14/10/2013,1-2 Miles
26229,Cara,Ye,25/10/1976,S,F,30000,0,High School,Manual,0,1,26/10/2013,2-5 Miles
26230,Natasha,Ramos,30/04/1977,S,F,30000,0,High School,Manual,1,1,09/10/2013,2-5 Miles
26231,Maurice,Nara,29/10/1982,M,M,40000,2,Partial College,Clerical,1,1,15/11/2013,1-2 Miles
26232,Jay,Gomez,17/01/1981,M,M,40000,0,Graduate Degree,Skilled Manual,1,0,23/04/2013,1-2 Miles
26233,Cristina,Chande,08/08/1975,M,F,40000,0,Graduate Degree,Skilled Manual,1,0,04/02/2013,1-2 Miles
26234,Antonio,Perry,25/06/1981,S,M,40000,3,Partial College,Clerical,1,0,11/01/2012,1-2 Miles
26235,Michelle,Watson,03/02/1981,S,F,40000,3,Partial College,Clerical,1,1,10/10/2012,1-2 Miles
26236,Isabella,Evans,01/05/1986,M,F,40000,3,Partial College,Clerical,1,1,16/01/2014,0-1 Miles
26237,Grace,Martin,04/09/1979,M,F,40000,3,Partial College,Clerical,1,1,22/02/2013,0-1 Miles
26238,Julia,Foster,16/03/1980,S,F,40000,3,Partial College,Clerical,1,1,08/01/2012,1-2 Miles
26239,Kaitlyn,Turner,04/06/1980,M,F,40000,3,Partial College,Clerical,1,1,09/11/2013,0-1 Miles
26240,Katelyn,Evans,17/12/1979,S,F,50000,0,Graduate Degree,Skilled Manual,0,0,27/04/2013,0-1 Miles
26241,James,Lal,16/09/1979,M,M,50000,0,Graduate Degree,Skilled Manual,1,0,22/01/2012,1-2 Miles
26242,Isabella,Lewis,18/11/1980,M,F,40000,4,Partial College,Clerical,1,1,21/04/2013,0-1 Miles
26243,Fernando,Gonzalez,01/01/1972,S,M,80000,0,Graduate Degree,Skilled Manual,0,0,07/12/2013,0-1 Miles
26244,Jordan,Hughes,30/01/1972,M,M,80000,0,Graduate Degree,Skilled Manual,0,0,29/08/2013,0-1 Miles
26245,Devin,Murphy,03/03/1972,M,M,80000,0,Graduate Degree,Skilled Manual,1,0,27/01/2012,1-2 Miles
26246,Jade,Bell,14/03/1972,S,F,80000,0,Graduate Degree,Skilled Manual,0,0,04/10/2013,0-1 Miles
26247,Sophia,Turner,20/05/1977,M,F,80000,0,Graduate Degree,Skilled Manual,1,0,11/01/2012,1-2 Miles
26248,Thomas,Lewis,07/09/1959,M,M,20000,3,Partial High School,Clerical,0,2,06/07/2013,0-1 Miles
26249,Thomas,Ross,30/03/1960,M,M,30000,1,High School,Clerical,1,1,09/01/2012,2-5 Miles
26250,Miguel,Simmons,06/05/1965,S,M,30000,1,High School,Clerical,0,1,14/02/2013,5-10 Miles
26251,Cedric,Huang,08/11/1959,S,M,30000,1,High School,Clerical,0,1,12/12/2013,5-10 Miles
26252,Morgan,Garcia,23/04/1960,M,F,40000,1,Partial College,Clerical,1,1,06/01/2012,1-2 Miles
26253,Dalton,Wright,04/01/1961,S,M,20000,3,Partial High School,Clerical,0,2,11/06/2013,1-2 Miles
26254,Seth,Henderson,09/07/1966,S,M,20000,3,Partial High School,Clerical,0,2,14/07/2013,1-2 Miles
26255,Cameron,Alexander,09/09/1966,S,M,20000,3,Partial High School,Clerical,0,2,05/10/2013,0-1 Miles
26256,Ronald,Rana,10/01/1961,S,M,20000,3,Partial High School,Clerical,0,2,09/10/2013,1-2 Miles
26257,Hector,Jimenez,24/07/1960,S,M,20000,3,Partial High School,Clerical,0,2,03/09/2013,0-1 Miles
26258,Angelica,Powell,21/02/1966,S,F,20000,3,Partial High School,Clerical,1,2,06/10/2013,1-2 Miles
26259,Hunter,Bryant,21/02/1966,S,M,30000,1,High School,Clerical,0,1,01/04/2013,10+ Miles
26260,Ryan,Jackson,13/11/1971,S,M,30000,1,High School,Clerical,1,2,20/05/2013,1-2 Miles
